file_path,caption
train/Y3RKrSOyX_bY.npy,Men are talking and a gun is fired
train/Y3RJI4CTEzgA.npy,A man speaking then vehicles racing by
train/Y3RQxNpX185w.npy,"A motor vehicle engine is idling and vibrating, and then it is revved up"
train/Y3RPKGqAHRiU.npy,"A woman is speaking to a dog who barks in response, followed by a little girl speaking and giggling"
train/YoZ6l0EStee4.npy,Loud rings of sirens and passing traffic
train/Y-WoFxHJpMnI.npy,A bird chirping with its group
train/Y-Wpx02cD3J8.npy,A car driving down the road in the rain
train/Y-WmGZAb4d7Q.npy,Water is splashing around
train/Y-WmqE-i-A04.npy,A small steam engine churning along at a slow pace
train/Y-WnUk6qUCyw.npy,"A gurgling, bubbling and popping followed by a male voice speaking"
train/Y-WnieUd6J5E.npy,Bell and/or chime music
train/Y-WhaH08Lydk.npy,A clock making music
train/Y-WkTPH_MY2E.npy,Fast motorcycle driving by then a man speaks
train/Y-WkaoWcsGjQ.npy,A water flowing sound followed by a wind sound and a man speaks
train/Y-Wl8Olvny3c.npy,The loud sound of computer generated thunder strikes once
train/YYWXErhDjPas.npy,A train horn blares in the distance followed by people speaking
train/Yd_V-wm03NhU.npy,A baby crying with people speaking
train/YulVWxHb8D00.npy,Chirping and rustling with white noise
train/YulUrt9bI2-4.npy,Objects being rubbed together with a stream in the background
train/YtfAW5gyJ_S4.npy,Repetitive snoring followed by brief laughter
train/YuKiMXL-ahFM.npy,A man talks and then a sewing machine is run slowly a few times
train/YsbOYjDz02gI.npy,A group of people with kids talking while birds tweet and pig oink in the background
train/YsbLw7do4veY.npy,"Water is running, splashing and gurgling, the wind is blowing, and a hiss occurs"
train/YsbTPX14KQ_k.npy,A sewing machine vibrates rapidly nearby
train/YYW9givJPlxM.npy,Some rigid objects hit
train/Y7K9AXm62Ytc.npy,An engine vibrates
train/YR3g9L5pBD4U.npy,An infant screaming then laughing as a dog is barking
train/YWRHPqu08Fog.npy,Sizzling sounds followed by musical sounds
train/YWRBzzN0R5As.npy,A vehicle is in idle and hums then a horn blasts twice
train/YS_H0pbdKOMI.npy,Multiple emergency vehicles are sounding the sirens at varying frequencies
train/YS_NCgPE3dvw.npy,A child laughs at kissing sounds
train/YPOiHYcxUhys.npy,Water splashing and gurgling sound with people talking
train/YS_beSW7ifXM.npy,Burping with distant chirping of birds
train/YS_c1lIMNuOc.npy,A motorboat driving accelerating as wind is blowing into a microphone
train/YPOu8Os7IK6Y.npy,A steam engine running on railroad tracks followed by a train whistle blowing as a group of people talk in the background
train/YSuM-qEQHQhw.npy,Bang followed by a laugh and burp talking
train/YkI3ha70QI6M.npy,An object is tapped and a motorcycle engine starts
train/YkINNL3Vaznc.npy,A man speaks followed by a faint slam
train/Y9zWBJwoOj-U.npy,Wind gusts by and people speak
train/Y9zWr8Ka5niE.npy,Rustling and a man speaking
train/Y9zZ-Tmuxbbs.npy,Loud engine chugging consistently
train/Y9zcPEZJjBl0.npy,A squeaking cabinet sound is followed by a child and mother speaking while clanking dishes
train/Y9zQBHjqbKPM.npy,"A horse gallops by, and then a person laughs and speaks, followed by the horse galloping by again"
train/Y9zR4o6GYVnw.npy,An engine chugging with a man speaking briefly
train/Y9zSFeVA140A.npy,Loud gunfire followed by whooshing
train/Y9zW0p-YlMhQ.npy,Light wind followed by rustling
train/Y7K2vzvM34gY.npy,A bird chirps and a person sneezes
train/Y9zeHw1pBZoM.npy,A child is sneaking while the parent is speaking with her child
train/YROm44o9M71Q.npy,Buzzing followed by beeping
train/YROfBnxynyWE.npy,Birds are singing and a man speaks and laughs
train/YROWtGwsCzdE.npy,A woman talks while hitting objects
train/YxKFVmmUKA8Q.npy,Drone helicopter running
train/YwKreu0SY7zM.npy,Whistling of melody which abruptly becomes very loud and sharp
train/YwKn2rhWlIto.npy,A church bell ringing followed by metal scrapping
train/YwL0nXCgZ0_g.npy,A man talks while material is crumpled
train/YwL7QVSId6TY.npy,Wind blows with a car passing by
train/YkdMOXkidPj8.npy,Digital beeping followed by muffled male speaking
train/YkdPqUljTAAI.npy,Wind blows and people talk while guns fire
train/Y-x1F1bVe6JM.npy,A car is being started
train/Y-woquFRnQk8.npy,Adult males speaking loudly while siren sounds
train/Y-wrV1SnmQFQ.npy,A car engine is barely running
train/Y-wrrkGHDRSw.npy,Woman speaking and camera shutters
train/Y-wtboB_1HRY.npy,Sound of flying insect with birds chirping in the background
train/Y-wy9JsWLIKw.npy,"Water boat paddles along in deep water making a ringing and gurgling noise on its way through heavy, gusty winds"
train/Y-wzB5idCsmE.npy,A motor vehicle pulling up to a halt and the sound of wind interference
train/Y-x-HF1FJBEo.npy,An ambulance driving by
train/Y-x-U1E7yolg.npy,Low noise followed by a man talking
train/Y5i2gR1ZHq1E.npy,Water gushes as people talk in the background
train/Y5i2fKVdkUww.npy,Mechanical humming and a man speaking followed by a car door opening
train/Y5iDR6cOA3ns.npy,Water is being sprayed
train/Y5i7Ljiu052A.npy,Loud intense whooshing gets softer
train/Y5i0IcBhRzL8.npy,A man speaks as a key is inserted and unlocks a door
train/Y5hxWkPWp2c8.npy,A tapping of metal followed by scraping and sawing
train/Y5i2Lr9TdPlA.npy,"A man is speaking followed by short, rapid tapping"
train/Y5i1NMQA7v34.npy,"A motor is running, and rhythmic clacking occurs then stops and clicks"
train/Yt8vFu8WNVU0.npy,Speaking and laughter with a cat meowing
train/Yt8wv9Jfgpaw.npy,A door is opened and pigeons flap their wings
train/Yt91eE8i0rTk.npy,People speak in the distance as faint ticking of a clock rings consistently
train/Y5iGXjyUeab4.npy,A heavy thunderstorm and rain falling on a surface
train/YWlzHuc5pg7Y.npy,A woman talks loudly over birds singing and tweeting
train/YWlnlnWgRjxs.npy,An engine runs and vibrates
train/YWluUft0Hd8Y.npy,Wind blowing hard with distant birds chirping
train/YSbdIKbq4qQk.npy,Two men talk followed by a beep a horn and an engine starting
train/YQ1Xh5pi0jx0.npy,A motor running vibration
train/YQ1dYjoJnD_E.npy,A drill tool works
train/YQ1fj6KgLNsM.npy,Some liquid flows and a man talks nearby while a dog barks far away
train/YQ1gqybC0mho.npy,Vibrations and clicking of a sewing machine
train/YvkTU7niTaBc.npy,Water rushes hard and thunder cracks
train/Y2sKmLLGGuVw.npy,Loud horn sound from emergency vehicles followed by an ambulance siren
train/Y2sFY253VBOY.npy,"Growling occurs, and an adult male speaks"
train/Y2sGbIOzBCGA.npy,A sneeze and a voice in slow motion
train/Y2sDVF7oYR3M.npy,Vehicle accelerating and decelerating
train/Y2sFHlq2JgE8.npy,Dog barking and people talking
train/Y2sCCttbz-4I.npy,A person speaking and typing
train/Y2sDM9fHZHf4.npy,A motorboat is speeding along
train/Yx62yNrxdMnw.npy,"As an electronic device plays faintly in the background, a male child whimpers, a cell phone rings twice, and the male child speaks and laughs"
train/YGK8pX9GArRk.npy,Rain falls on a surface nearby loudly
train/YGK1efMoo8OA.npy,A motor vehicle is racing with strong wind noise
train/Y2sLJX8eARLI.npy,"Persistent loud rushing accompanied by indistinguishable low sounds, then a loud male voice"
train/Y2sM0mlfLpBU.npy,A female speaks in a worried voice as the waves come rolling in
train/Y81MF-nToSgM.npy,A woman and a man speaking
train/Y81L1En7gMJI.npy,A truck is attempted to be started up
train/Y81NutOXlsI0.npy,A motorcycle is being revved followed by a man speaking in a low yet calm voice
train/Y81DBBfq87Jg.npy,Leaves are rustling and being crunched
train/Y81CZgNGpBAU.npy,A man echoes loudly singing
train/Y81I8uGF-Lxk.npy,A man speaking on a microphone
train/Y81F3lATW540.npy,A truck is idling and a man yells in the distance
train/Y81OLFaJPecY.npy,Affectionate speeches of lady to a cat ends with meow
train/Y81O-9okFlOo.npy,A man groans and a motorcycle accelerates then stops
train/YXujBf40POcY.npy,Light sanding on wood
train/Y-hAfoiIUQn0.npy,"People speaking, wind blowing"
train/Y-hAjyh3rqqc.npy,"An engine running, train horn blaring"
train/Y-hE6xxJed4g.npy,Baby cooing and woman speaking
train/Y-hFfhRVMYj0.npy,A man communicates to with an airplane
train/Y-gzDQxMhKsQ.npy,A woman speaking
train/Y-h-evWyIyHU.npy,"Water running, a woman speaking"
train/Y-h3npcJK9ts.npy,A mans voice and wind blowing
train/Y-hANYqOe6UU.npy,A dog whimpers in a funny way while his owner laughs
train/Yz5MSCqZ3pc0.npy,A sewing machine running
train/Y-hGa7A7I-SQ.npy,Tires screeching and engines revving
train/Y-hJhTvI0HYk.npy,Water rustling and a woman and man speaking
train/Yz5IQNapioFk.npy,Banging and rustling
train/Yz5HRWgytII4.npy,A small engine revving with single foot step on dirt
train/Yz5DnZVMoO8M.npy,Some rustling and wind blowing with small dogs barking
train/YXw6DXk5PI7A.npy,A revving car driving by followed by hissing and light sputtering
train/YOMKcHQV5vBs.npy,"A young male voice is speaking while a sequence of gun shots are followed by screams and crinkling-crankling movement, while a medium voice man narrates"
train/YOMZW1E5lt90.npy,A sharp bang with man speaking and a sewing machine frantically operating
train/YOFP3nAuBlZM.npy,"A woman talks at moderate volume, after which bees buzz nearby"
train/YOMZmNW_i5lA.npy,Dogs bark and growl and a cat meows from a distance followed by a man laughing.
train/Yx-e0zSafM7U.npy,Continuous hissing
train/Ya57Y6NvwJmo.npy,Some people talks while an animal produce sounds
train/YBWtkOPHKvKc.npy,Typing on a computer keyboard as a man talks before sighing
train/Yx-DHKzvItTk.npy,A loud and long train whistle and a few bursts of horn
train/YyB3qdfv7brc.npy,A man speaks while frying food and stirs the food before chopping
train/YCX60rMtVV6Q.npy,A beep noise
train/YhefXUmQEWOg.npy,A baby cries and a man speaks
train/YheXEXYjv-SM.npy,A woman speaking as an infant cries then sniffling
train/YhenWWctKXUg.npy,Woman talking followed by ducks quacking and wind blowing
train/Y0JqaCkohyek.npy,Heavy but not unpleasant snoring
train/Y0Jt9BgrRby8.npy,Water gurgling repeatedly
train/Y0Jt_xA8PfhY.npy,two male speaking on a stream
train/Y0Jw-3txze7g.npy,A man speaks with slight accent as a crowd in the background makes noise then silences
train/Y0Jyl-D0Llzo.npy,He is giving a speech
train/Y0K2aSdzMhAY.npy,"Engine's are running, vehicles are passing by"
train/Y0K4EDNi4pe0.npy,Waves crashing in to shore
train/Y0K4rUEgVuAw.npy,Machinery makes a whirring noise
train/Y0K7ugviN_y0.npy,Motor vehicle engine runs and is revved
train/YUKwX-YLsAH8.npy,Someone screams happily and sheep bleat while a loud background noise if very muffled
train/YUKulYTlhfeA.npy,Clanking together with a man speaking
train/YsLPAcgyETPM.npy,Female speaking
train/YCXGrWkRALTg.npy,A man grunting followed by low buzzing
train/YubWP8updrwE.npy,"As a man talks, a machine makes bleeping noises nearby, and then a bee buzzes by"
train/YxgCJM86mpc0.npy,"A person talks nearby, and then a water tap turns on pouring water out"
train/YzZwZXtiMwFg.npy,"A man speaks rapidly, followed by an oink and a high pitched voice speaking"
train/YzZth5s5oV2c.npy,Humming of a distant helicopter with people speaking and wind blowing
train/YzZrSsn81M44.npy,Muffled speech together with wind and cricket sounds
train/YzZrKMmDz7hE.npy,Deep and digitally altered laughter
train/Yz_Cd0Jl4THY.npy,A person snoring followed by a girl giggling
train/Yz_AdYCmrwNc.npy,"Goats are bleating, and other farm animals make noises"
train/YzZzIhjlVp0g.npy,A child and an animal taking turns crying and howling
train/YzZyKnWU9nds.npy,A woman laughing and talking followed by a person spitting then a group of people laughing
train/YxynT170nZZY.npy,Water trickling and splashing followed by a burst and high powered water spraying with music and a gasp
train/Yz_IXNGlMMwE.npy,People faintly communicate and a motor revs
train/Yz_G9cgClhDk.npy,An idle vehicle engine running then revving and accelerating
train/YLw7AIOZd4CQ.npy,"An insect flies while a spray is triggered and a kid voice talks, then a music is played and a man talks"
train/YsLY0tUSDb0s.npy,Marching band music playing followed by a group of people singing and a series of rockets firing
train/YLwC4CregjGk.npy,A propeller aircraft flying by while wind heavily blows into a microphone
train/YhqaoAHGpnus.npy,Music plays with piano and drums and brief whistling
train/YhqXGCqzs8jM.npy,A muffled vehicle engine running and revving
train/YLwH9gXCCTqc.npy,Multiple sheep bleating as a man attempts to imitate them
train/YLwH6JcU9MjM.npy,A sewing machine works
train/YGTjcA92Zkvw.npy,Rapid plastic clicking as a machine blows air loudly followed by a click then blowing air softly
train/YhF07Ck21A48.npy,Compressed air spraying as an air ventilation system hums in the background
train/YEaCPJXupeg4.npy,A crowd of people cheering and yelling followed by a man speaking
train/YKVxipg7UWzA.npy,Wind blowing hard as a motorboat speeds on splashing water
train/YHyx7HisJMdA.npy,A man speaks while clicking occurs
train/YzN7mm8fVa7I.npy,People are communicating and laughing followed by a vehicle engine revving
train/YZkA5w2DUVUo.npy,An engine works in idle while two men talk
train/YzqVa06P4RZo.npy,A muffled train engine running on railroad tracks as a muffled train whistle blows
train/YZk38_N0sbQM.npy,A man speaks followed by a loud hiss
train/YuXD_ihkMqfc.npy,Music beats several times nearby as a fly buzzes by numerous times
train/YIy6iojjZ49o.npy,Paper ruffling and a child speaks after which many people laugh and a man speaks
train/YBX0DOvesl5c.npy,A stream loudly moves past at a fast pace
train/YlgbVGZNFIao.npy,A woman burps and then speaks while burping
train/YCAN8E_emQE0.npy,Birds chirp in the distance and a goat bleats with people speaking faintly
train/YCARDNI59xOM.npy,Snoring with fluttering lips
train/YeIslICRKTpE.npy,Rustling and clanking with brief male speech
train/YCyLm_tdqc20.npy,Two men are speaking
train/YCyNkCqthtog.npy,A drill drilling while a man talks
train/YeIfwO6mAZ1U.npy,Some men talk while horses do clip-clop
train/YeImIuQYrxQ8.npy,A clunking noise that gets louder
train/Y0WiKXyFsO8A.npy,"Multiple gun shot's, a whooshing of an item being thrown"
train/Y0WiZwf2uRgQ.npy,Man talking over sound of race cars
train/Y0W_gYR6p-D0.npy,High pitched whirring noise and cat meowing with faint vehicle traffic noise in the background
train/Y0WiEwCtj9O0.npy,Ducks are quacking and chirping
train/Y0Wl8KoKU8Dg.npy,"A man speaking as wind blows, with distant motors humming"
train/Y0WlD9Ee6Dbw.npy,A pig is oinking and squealing
train/Y0WkEO-osi0o.npy,Sharp hissing noise with man speaking
train/Y0WkQX-MHjpo.npy,Frog making croaking sound
train/Y98bXnHH85k4.npy,Cheering and foreign older man speaking loudly
train/Y98YDIoolOnk.npy,A woman speaks over background static and intermittent wind
train/Y0WliyKk5lbg.npy,Woman speaking and dog whimpering
train/Y0Wn_bpgDARc.npy,She is giving a speech
train/Y98SCIC_yT5s.npy,"Mechanical whirring occurs and then a soft thump, and an electronic device plays in the background"
train/Y98OD-7N5ItM.npy,A door shuts and people are talking
train/Y98XsEPawQI0.npy,"Two men speaking, followed by a gunshot"
train/Y98WZxsbVy9o.npy,A man speaks while pigs oink
train/YEtPGKQA9vmk.npy,"There is a loud burst nearby, and then people yell and laugh in the distance"
train/YEtN37FWVnTo.npy,A toilets flushed followed by water running
train/YgaVZuOyOZWs.npy,A vehicle engine revving before running idle
train/YgaPP5UZvcnk.npy,A child laughs several times quickly
train/YdHtTx6VpOyg.npy,"Ticking is ongoing, and motor vehicle traffic is present with engines running and random horns blowing"
train/YdHsCugCOPcc.npy,Water lightly gurgling as glass clanks briefly before plastic clicks and a sharp popping burst
train/Yga6tfx-oTIg.npy,People screaming and popping sounds followed by a car passing by and crashing
